"NAME","NATIONALITY"
"kamino","List_of_Japanese_people"
"ōtomo","List_of_Japanese_people"
"masara","List_of_Japanese_people"
"michiyasu","List_of_Japanese_people"
"korehito","List_of_Japanese_people"
"sadaakira","List_of_Japanese_people"
"tokiyasu","List_of_Japanese_people"
"sadami","List_of_Japanese_people"
"atsuhito","List_of_Japanese_people"
"yutaakira","List_of_Japanese_people"
"nariakira","List_of_Japanese_people"
"norihira","List_of_Japanese_people"
"morihira","List_of_Japanese_people"
"morosada","List_of_Japanese_people"
"yasuhito","List_of_Japanese_people"
"kanehito","List_of_Japanese_people"
"okisada","List_of_Japanese_people"
"iyasada","List_of_Japanese_people"
"atsuhira","List_of_Japanese_people"
"atsunaga","List_of_Japanese_people"
"atsuyoshi","List_of_Japanese_people"
"chikahito","List_of_Japanese_people"
"takahito","List_of_Japanese_people"
"sadahito","List_of_Japanese_people"
"taruhito","List_of_Japanese_people"
"munehito","List_of_Japanese_people"
"akihito","List_of_Japanese_people"
"narihito","List_of_Japanese_people"
"masahito","List_of_Japanese_people"
"morihito","List_of_Japanese_people"
"yorihito","List_of_Japanese_people"
"norihito","List_of_Japanese_people"
"tokihito","List_of_Japanese_people"
"takahira","List_of_Japanese_people"
"tamehito","List_of_Japanese_people"
"morihira","List_of_Japanese_people"
"morinari","List_of_Japanese_people"
"kanehira","List_of_Japanese_people"
"kanenari","List_of_Japanese_people"
"yutahito","List_of_Japanese_people"
"mitsuhito","List_of_Japanese_people"
"hidehito","List_of_Japanese_people"
"kunihito","List_of_Japanese_people"
"hisahito","List_of_Japanese_people"
"tsunehito","List_of_Japanese_people"
"yohito","List_of_Japanese_people"
"hirohito","List_of_Japanese_people"
"tanehito","List_of_Japanese_people"
"kuniharu","List_of_Japanese_people"
"tomihito","List_of_Japanese_people"
"takaharu","List_of_Japanese_people"
"kazuhito","List_of_Japanese_people"
"yutahito","List_of_Japanese_people"
"okihito","List_of_Japanese_people"
"iyahito","List_of_Japanese_people"
"ohito","List_of_Japanese_people"
"motohito","List_of_Japanese_people"
"takaharu","List_of_Japanese_people"
"norinaga","List_of_Japanese_people"
"noriyoshi","List_of_Japanese_people"
"yutanari","List_of_Japanese_people"
"hironari","List_of_Japanese_people"
"motohito","List_of_Japanese_people"
"mihito","List_of_Japanese_people"
"hikohito","List_of_Japanese_people"
"fusahito","List_of_Japanese_people"
"katsuhito","List_of_Japanese_people"
"tomohito","List_of_Japanese_people"
"michihito","List_of_Japanese_people"
"kazuhito","List_of_Japanese_people"
"katahito","List_of_Japanese_people"
"kazuhito","List_of_Japanese_people"
"katahito","List_of_Japanese_people"
"kotohito","List_of_Japanese_people"
"okiko","List_of_Japanese_people"
"tsuguhito","List_of_Japanese_people"
"nagahito","List_of_Japanese_people"
"satohito","List_of_Japanese_people"
"asahito","List_of_Japanese_people"
"yasuhito","List_of_Japanese_people"
"teruhito","List_of_Japanese_people"
"toohito","List_of_Japanese_people"
"toshiko","List_of_Japanese_people"
"hidehito","List_of_Japanese_people"
"tomohito","List_of_Japanese_people"
"ayahito","List_of_Japanese_people"
"osahito","List_of_Japanese_people"
"mutsuhito","List_of_Japanese_people"
"yoshihito","List_of_Japanese_people"
"hirohito","List_of_Japanese_people"
"akihito","List_of_Japanese_people"
"tokugawaieyasu","List_of_Japanese_people"
"tokugawahidetada","List_of_Japanese_people"
"tokugawaiemitsu","List_of_Japanese_people"
"tokugawaietsuna","List_of_Japanese_people"
"tokugawatsunayoshi","List_of_Japanese_people"
"tokugawaienobu","List_of_Japanese_people"
"tokugawaietsugu","List_of_Japanese_people"
"tokugawayoshimune","List_of_Japanese_people"
"tokugawaieshige","List_of_Japanese_people"
"tokugawaieharu","List_of_Japanese_people"
"tokugawaienari","List_of_Japanese_people"
"tokugawaieyoshi","List_of_Japanese_people"
"tokugawaiesada","List_of_Japanese_people"
"tokugawaiemochi","List_of_Japanese_people"
"tokugawayoshinobu","List_of_Japanese_people"
"itōhirobumi","List_of_Japanese_people"
"kurodakiyotaka","List_of_Japanese_people"
"sanjōsanetomi","List_of_Japanese_people"
"yamagataaritomo","List_of_Japanese_people"
"matsukatamasayoshi","List_of_Japanese_people"
"itōhirobumi","List_of_Japanese_people"
"matsukatamasayoshi","List_of_Japanese_people"
"itōhirobumi","List_of_Japanese_people"
"ōkumashigenobu","List_of_Japanese_people"
"yamagataaritomo","List_of_Japanese_people"
"itōhirobumi","List_of_Japanese_people"
"katsuratarō","List_of_Japanese_people"
"saionjikinmochi","List_of_Japanese_people"
"katsuratarō","List_of_Japanese_people"
"saionjikinmochi","List_of_Japanese_people"
"katsuratarō","List_of_Japanese_people"
"yamamotogonnohyōe","List_of_Japanese_people"
"ōkumashigenobu","List_of_Japanese_people"
"terauchimasatake","List_of_Japanese_people"
"haratakashi","List_of_Japanese_people"
"takahashikorekiyo","List_of_Japanese_people"
"katōtomosaburō","List_of_Japanese_people"
"yamamotogonnohyōe","List_of_Japanese_people"
"kiyourakeigo","List_of_Japanese_people"
"katōtakaaki","List_of_Japanese_people"
"wakatsukireijirō","List_of_Japanese_people"
"tanakagiichi","List_of_Japanese_people"
"osachihamaguchi","List_of_Japanese_people"
"wakatsukireijirō","List_of_Japanese_people"
"inukaitsuyoshi","List_of_Japanese_people"
"saitōmakoto","List_of_Japanese_people"
"keisukeokada","List_of_Japanese_people"
"kōkihirota","List_of_Japanese_people"
"senjūrōhayashi","List_of_Japanese_people"
"fumimarokonoe","List_of_Japanese_people"
"hiranumakiichirō","List_of_Japanese_people"
"nobuyukiabe","List_of_Japanese_people"
"mitsumasayonai","List_of_Japanese_people"
"fumimarokonoe","List_of_Japanese_people"
"hidekitōjō","List_of_Japanese_people"
"kuniakikoiso","List_of_Japanese_people"
"kantarōsuzuki","List_of_Japanese_people"
"higashikuninaruhiko","List_of_Japanese_people"
"kijūrōshidehara","List_of_Japanese_people"
"shigeruyoshida","List_of_Japanese_people"
"tetsukatayama","List_of_Japanese_people"
"hitoshiashida","List_of_Japanese_people"
"shigeruyoshida","List_of_Japanese_people"
"ichirōhatoyama","List_of_Japanese_people"
"tanzanishibashi","List_of_Japanese_people"
"nobusukekishi","List_of_Japanese_people"
"hayatoikeda","List_of_Japanese_people"
"eisakusatō","List_of_Japanese_people"
"kakueitanaka","List_of_Japanese_people"
"takeomiki","List_of_Japanese_people"
"takeofukuda","List_of_Japanese_people"
"masayoshiōhira","List_of_Japanese_people"
"zenkōsuzuki","List_of_Japanese_people"
"yasuhironakasone","List_of_Japanese_people"
"noborutakeshita","List_of_Japanese_people"
"toshikikaifu","List_of_Japanese_people"
"kiichimiyazawa","List_of_Japanese_people"
"tomiichimurayama","List_of_Japanese_people"
"ryutarohashimoto","List_of_Japanese_people"
"keizōobuchi","List_of_Japanese_people"
"yoshirōmori","List_of_Japanese_people"
"shinzōabe","List_of_Japanese_people"
"tarōasō","List_of_Japanese_people"
"yukiohatoyama","List_of_Japanese_people"
"naotokan","List_of_Japanese_people"
"yoshihikonoda","List_of_Japanese_people"
"ninaakamu","List_of_Japanese_people"
"shusakuarakawa","List_of_Japanese_people"
"ruthasawa","List_of_Japanese_people"
"hideodate","List_of_Japanese_people"
"isamidoi","List_of_Japanese_people"
"paulhoriuchi","List_of_Japanese_people"
"benkamihira","List_of_Japanese_people"
"jeffmatsuda","List_of_Japanese_people"
"johnmatsudaira","List_of_Japanese_people"
"georgematsumoto","List_of_Japanese_people"
"jimmymirikitani","List_of_Japanese_people"
"lunah.mitani","List_of_Japanese_people"
"robertmurase","List_of_Japanese_people"
"hashimemurayama","List_of_Japanese_people"
"georgenakashima","List_of_Japanese_people"
"hideonoda","List_of_Japanese_people"
"isamunoguchi","List_of_Japanese_people"
"kenjironomura","List_of_Japanese_people"
"chiuraobata","List_of_Japanese_people"
"masioka","List_of_Japanese_people"
"arthurokamura","List_of_Japanese_people"
"minéokubo","List_of_Japanese_people"
"yokoono","List_of_Japanese_people"
"sueoserisawa","List_of_Japanese_people"
"toshikotakaezu","List_of_Japanese_people"
"adriantomine","List_of_Japanese_people"
"georgetsutakawa","List_of_Japanese_people"
"minoruyamasaki","List_of_Japanese_people"
"takeshiamemiya","List_of_Japanese_people"
"hiroakiaoki","List_of_Japanese_people"
"glenfukushima","List_of_Japanese_people"
"francisfukuyama","List_of_Japanese_people"
"roberthamada","List_of_Japanese_people"
"wayneinouye","List_of_Japanese_people"
"roykusumoto","List_of_Japanese_people"
"nobumatsuhisa","List_of_Japanese_people"
"fujimatsumoriguchi","List_of_Japanese_people"
"billnaito","List_of_Japanese_people"
"alicesaeteshimanoda","List_of_Japanese_people"
"scottoki","List_of_Japanese_people"
"williamsaito","List_of_Japanese_people"
"richardsakai","List_of_Japanese_people"
"georgeshima","List_of_Japanese_people"
"garya.tanaka","List_of_Japanese_people"
"davetatsuno","List_of_Japanese_people"
"kevintsujihara","List_of_Japanese_people"
"kenuston","List_of_Japanese_people"
"keikoagena","List_of_Japanese_people"
"jheneaiko","List_of_Japanese_people"
"annaakana","List_of_Japanese_people"
"asaakira","List_of_Japanese_people"
"toshikoakiyoshi","List_of_Japanese_people"
"shukoakune","List_of_Japanese_people"
"daniellaalonso","List_of_Japanese_people"
"sallyamaki","List_of_Japanese_people"
"devonaoki","List_of_Japanese_people"
"steveaoki","List_of_Japanese_people"
"tsuruaoki","List_of_Japanese_people"
"greggaraki","List_of_Japanese_people"
"reikoaylesworth","List_of_Japanese_people"
"nadiaazzi","List_of_Japanese_people"
"nicholebloom","List_of_Japanese_people"
"deancain","List_of_Japanese_people"
"asiacarrera","List_of_Japanese_people"
"louisozawachangchien","List_of_Japanese_people"
"chinachow","List_of_Japanese_people"
"tinachow","List_of_Japanese_people"
"markdacascos","List_of_Japanese_people"
"iananthonydale","List_of_Japanese_people"
"mariédigby","List_of_Japanese_people"
"djheavygrinder","List_of_Japanese_people"
"yvonneelliman","List_of_Japanese_people"
"liekoenglish","List_of_Japanese_people"
"mayaerskine","List_of_Japanese_people"
"takayofischer","List_of_Japanese_people"
"takfujimoto","List_of_Japanese_people"
"junfujita","List_of_Japanese_people"
"koichifukuda","List_of_Japanese_people"
"karenfukuhara","List_of_Japanese_people"
"caryfukunaga","List_of_Japanese_people"
"umigarrett","List_of_Japanese_people"
"kimikoglenn","List_of_Japanese_people"
"alésiaglidewell","List_of_Japanese_people"
"griffingluck","List_of_Japanese_people"
"tomgorai","List_of_Japanese_people"
"midorigotō","List_of_Japanese_people"
"ryugoto","List_of_Japanese_people"
"kinagrannis","List_of_Japanese_people"
"alicegreczyn","List_of_Japanese_people"
"annharada","List_of_Japanese_people"
"teriharrison","List_of_Japanese_people"
"kayohatta","List_of_Japanese_people"
"sessuehayakawa","List_of_Japanese_people"
"mattheafy","List_of_Japanese_people"
"mariehelvin","List_of_Japanese_people"
"donhenrie","List_of_Japanese_people"
"ryanhiga","List_of_Japanese_people"
"judithhill","List_of_Japanese_people"
"satoshihino","List_of_Japanese_people"
"shizukohoshi","List_of_Japanese_people"
"jamesiha","List_of_Japanese_people"
"suzeeikeda","List_of_Japanese_people"
"jeffimada","List_of_Japanese_people"
"grantimahara","List_of_Japanese_people"
"carrieanninaba","List_of_Japanese_people"
"joeinoue","List_of_Japanese_people"
"brittanyishibashi","List_of_Japanese_people"
"tatsuyaishida","List_of_Japanese_people"
"miyukimelodyishikawa","List_of_Japanese_people"
"maryanneito","List_of_Japanese_people"
"robertito","List_of_Japanese_people"
"yunaito","List_of_Japanese_people"
"milaj","List_of_Japanese_people"
"jadagrace","List_of_Japanese_people"
"jero","List_of_Japanese_people"
"benjorgensen","List_of_Japanese_people"
"rodneykageyama","List_of_Japanese_people"
"stacykamano","List_of_Japanese_people"
"janicekawaye","List_of_Japanese_people"
"candacekita","List_of_Japanese_people"
"hayleykiyoko","List_of_Japanese_people"
"arianekoizumi","List_of_Japanese_people"
"christinakokubo","List_of_Japanese_people"
"hokuto"hok"konishi","List_of_Japanese_people"
"miakorf","List_of_Japanese_people"
"kanekosugi","List_of_Japanese_people"
"shokosugi","List_of_Japanese_people"
"shinkoyamada","List_of_Japanese_people"
"asakokozuki","List_of_Japanese_people"
"louisakrause","List_of_Japanese_people"
"emilykuroda","List_of_Japanese_people"
"karynkusama","List_of_Japanese_people"
"clydekusatsu","List_of_Japanese_people"
"georgekuwa","List_of_Japanese_people"
"bobkuwahara","List_of_Japanese_people"
"dankwong","List_of_Japanese_people"
"jefflabar","List_of_Japanese_people"
"jakee.lee","List_of_Japanese_people"
"seanonolennon","List_of_Japanese_people"
"jameshiroyukiliao","List_of_Japanese_people"
"lotuslong","List_of_Japanese_people"
"olivialufkin","List_of_Japanese_people"
"adellelutz","List_of_Japanese_people"
"mackenyu","List_of_Japanese_people"
"allymaki","List_of_Japanese_people"
"mako","List_of_Japanese_people"
"bryanmantia","List_of_Japanese_people"
"lilymariye","List_of_Japanese_people"
"moneymark","List_of_Japanese_people"
"keikomatsui","List_of_Japanese_people"
"kentmatsuoka","List_of_Japanese_people"
"nobumccarthy","List_of_Japanese_people"
"lindamcdonald","List_of_Japanese_people"
"ellemclemore","List_of_Japanese_people"
"meiko","List_of_Japanese_people"
"emimeyer","List_of_Japanese_people"
"anneakikomeyers","List_of_Japanese_people"
"derekmio","List_of_Japanese_people"
"mitski","List_of_Japanese_people"
"kimmiyori","List_of_Japanese_people"
"dianemizota","List_of_Japanese_people"
"patmorita","List_of_Japanese_people"
"glenmurakami","List_of_Japanese_people"
"dorismuramatsu","List_of_Japanese_people"
"alanmuraoka","List_of_Japanese_people"
"kentnagano","List_of_Japanese_people"
"roberta.nakamura","List_of_Japanese_people"
"suzynakamura","List_of_Japanese_people"
"desmondnakano","List_of_Japanese_people"
"kennarasaki","List_of_Japanese_people"
"hironarita","List_of_Japanese_people"
"lanenishikawa","List_of_Japanese_people"
"kevin"kevnish"nishimura","List_of_Japanese_people"
"georgenozuka","List_of_Japanese_people"
"justinnozuka","List_of_Japanese_people"
"philipnozuka","List_of_Japanese_people"
"sophietamikooda","List_of_Japanese_people"
"masioka","List_of_Japanese_people"
"darynokada","List_of_Japanese_people"
"stevenokazaki","List_of_Japanese_people"
"amyokuda","List_of_Japanese_people"
"ryookumoto","List_of_Japanese_people"
"yujiokumoto","List_of_Japanese_people"
"lisaonodera","List_of_Japanese_people"
"sonoosato","List_of_Japanese_people"
"kenandmiyeota","List_of_Japanese_people"
"seijiozawa","List_of_Japanese_people"
"mizuopeck","List_of_Japanese_people"
"ryanpotter","List_of_Japanese_people"
"douglasrobb","List_of_Japanese_people"
"gracerolek","List_of_Japanese_people"
"biancaryan","List_of_Japanese_people"
"nicksakai","List_of_Japanese_people"
"stansakai","List_of_Japanese_people"
"haroldsakata","List_of_Japanese_people"
"tonysano","List_of_Japanese_people"
"reikosato","List_of_Japanese_people"
"kyleesaunders","List_of_Japanese_people"
"lisamariescott","List_of_Japanese_people"
"toshiseeger","List_of_Japanese_people"
"jamesshigeta","List_of_Japanese_people"
"takshindo","List_of_Japanese_people"
"jakeshimabukuro","List_of_Japanese_people"
"jennyshimizu","List_of_Japanese_people"
"yukishimoda","List_of_Japanese_people"
"sabshimono","List_of_Japanese_people"
"larryshinoda","List_of_Japanese_people"
"mikeshinoda","List_of_Japanese_people"
"kimoraleesimmons","List_of_Japanese_people"
"dansmyers","List_of_Japanese_people"
"jacksoo","List_of_Japanese_people"
"joannasotomura","List_of_Japanese_people"
"chrishellstause","List_of_Japanese_people"
"stephanie","List_of_Japanese_people"
"booboostewart","List_of_Japanese_people"
"ayasumika","List_of_Japanese_people"
"davesuzuki","List_of_Japanese_people"
"patsuzuki","List_of_Japanese_people"
"shojitabuchi","List_of_Japanese_people"
"jimmytaenaka","List_of_Japanese_people"
"charlietagawa","List_of_Japanese_people"
"caryhiroyukitagawa","List_of_Japanese_people"
"kobetai","List_of_Japanese_people"
"reatajiri","List_of_Japanese_people"
"miikotaka","List_of_Japanese_people"
"iwaotakamoto","List_of_Japanese_people"
"cyriltakayama","List_of_Japanese_people"
"georgetakei","List_of_Japanese_people"
"mikatan","List_of_Japanese_people"
"saratanaka","List_of_Japanese_people"
"christashima","List_of_Japanese_people"
"teppeiteranishi","List_of_Japanese_people"
"mayukathaïs","List_of_Japanese_people"
"briantochi","List_of_Japanese_people"
"mikatodd","List_of_Japanese_people"
"miadoitodd","List_of_Japanese_people"
"tamlyntomita","List_of_Japanese_people"
"jerrytondo","List_of_Japanese_people"
"uffie","List_of_Japanese_people"
"miyoshiumeki","List_of_Japanese_people"
"michaeltoshiyukiuno","List_of_Japanese_people"
"hikaruutada","List_of_Japanese_people"
"geddewatanabe","List_of_Japanese_people"
"danielkamihirawhite","List_of_Japanese_people"
"don"thedragon"wilson","List_of_Japanese_people"
"lindawong","List_of_Japanese_people"
"lenayada","List_of_Japanese_people"
"rachaelyamagata","List_of_Japanese_people"
"hiroyamamoto","List_of_Japanese_people"
"irisyamashita","List_of_Japanese_people"
"sotaroyasuda","List_of_Japanese_people"
"pattiyasutake","List_of_Japanese_people"
"kwanichiasakawa","List_of_Japanese_people"
"yamatoichihashi","List_of_Japanese_people"
"yujiichioka","List_of_Japanese_people"
"akirairiye","List_of_Japanese_people"
"shunzosakamaki","List_of_Japanese_people"
"ronaldtakaki","List_of_Japanese_people"
"junfujita","List_of_Japanese_people"
"dalefurutani","List_of_Japanese_people"
"philipkangotanda","List_of_Japanese_people"
"jeannewakatsukihouston","List_of_Japanese_people"
"naomiiizuka","List_of_Japanese_people"
"ayakoishigaki","List_of_Japanese_people"
"lawsonfusaoinada","List_of_Japanese_people"
"cynthiakadohata","List_of_Japanese_people"
"hiroshikashiwagi","List_of_Japanese_people"
"sojikashiwagi","List_of_Japanese_people"
"sarahkay","List_of_Japanese_people"
"davidmura","List_of_Japanese_people"
"johnokada","List_of_Japanese_people"
"julieotsuka","List_of_Japanese_people"
"ruthozeki","List_of_Japanese_people"
"albertsaijo","List_of_Japanese_people"
"toyosuyemoto","List_of_Japanese_people"
"etsuinagakisugimoto","List_of_Japanese_people"
"yoshikouchida","List_of_Japanese_people"
"michiweglyn","List_of_Japanese_people"
"hisayeyamamoto","List_of_Japanese_people"
"wakakoyamauchi","List_of_Japanese_people"
"taroyashima","List_of_Japanese_people"
"anncurry","List_of_Japanese_people"
"dinaeastwood","List_of_Japanese_people"
"junfujita","List_of_Japanese_people"
"josephheco","List_of_Japanese_people"
"billhosokawa","List_of_Japanese_people"
"michikokakutani","List_of_Japanese_people"
"fredkatayama","List_of_Japanese_people"
"guykawasaki","List_of_Japanese_people"
"sachikoto","List_of_Japanese_people"
"robmayeda","List_of_Japanese_people"
"denisenakano","List_of_Japanese_people"
"kentninomiya","List_of_Japanese_people"
"jamesomura","List_of_Japanese_people"
"davidono","List_of_Japanese_people"
"roxanasaberi","List_of_Japanese_people"
"jamessakamoto","List_of_Japanese_people"
"scottsassa","List_of_Japanese_people"
"triciatakasugi","List_of_Japanese_people"
"ivatoguri","List_of_Japanese_people"
"tritiatoyota","List_of_Japanese_people"
"takykimura","List_of_Japanese_people"
"toshihirooshiro","List_of_Japanese_people"
"don"thedragon"wilson","List_of_Japanese_people"
"barneyf.hajiro","List_of_Japanese_people"
"harryb.harrisjr.","List_of_Japanese_people"
"mikiohasemoto","List_of_Japanese_people"
"joehayashi","List_of_Japanese_people"
"shizuyahayashi","List_of_Japanese_people"
"chiyokiikeda","List_of_Japanese_people"
"danielinouye","List_of_Japanese_people"
"terryteruokawamura","List_of_Japanese_people"
"yeikikobashigawa","List_of_Japanese_people"
"robertt.kuroda","List_of_Japanese_people"
"benkuroki","List_of_Japanese_people"
"susank.mashiko","List_of_Japanese_people"
"roymatsumoto","List_of_Japanese_people"
"hiroshimiyamura","List_of_Japanese_people"
"kennethp.moritsugu","List_of_Japanese_people"
"kaorumoto","List_of_Japanese_people"
"jamesmukoyama","List_of_Japanese_people"
"sadaomunemori","List_of_Japanese_people"
"kiyoshik.muranaga","List_of_Japanese_people"
"michaelk.nagata","List_of_Japanese_people"
"masatonakae","List_of_Japanese_people"
"shinyeinakamine","List_of_Japanese_people"
"williamk.nakamura","List_of_Japanese_people"
"paulm.nakasone","List_of_Japanese_people"
"joem.nishimoto","List_of_Japanese_people"
"allanm.ohata","List_of_Japanese_people"
"vincentokamoto","List_of_Japanese_people"
"jamesk.okubo","List_of_Japanese_people"
"yukiookutsu","List_of_Japanese_people"
"allenk.ono","List_of_Japanese_people"
"frankh.ono","List_of_Japanese_people"
"kazuootani","List_of_Japanese_people"
"georget.sakato","List_of_Japanese_people"
"ericshinseki","List_of_Japanese_people"
"tedt.tanouye","List_of_Japanese_people"
"ehrenwatada","List_of_Japanese_people"
"bruceyamashita","List_of_Japanese_people"
"rodneyjamestakashiyano","List_of_Japanese_people"
"sanjiabe","List_of_Japanese_people"
"jeffadachi","List_of_Japanese_people"
"richardaoki","List_of_Japanese_people"
"georgeariyoshi","List_of_Japanese_people"
"suekunitomiembrey","List_of_Japanese_people"
"henryhajimufujii","List_of_Japanese_people"
"warrenfurutani","List_of_Japanese_people"
"colleenhanabusa","List_of_Japanese_people"
"bobhasegawa","List_of_Japanese_people"
"s.i.hayakawa","List_of_Japanese_people"
"aikoherzigyoshinaga","List_of_Japanese_people"
"gordonhirabayashi","List_of_Japanese_people"
"maziehirono","List_of_Japanese_people"
"mikehonda","List_of_Japanese_people"
"pauligasaki","List_of_Japanese_people"
"davidige","List_of_Japanese_people"
"danielinouye","List_of_Japanese_people"
"lanceito","List_of_Japanese_people"
"janiiwamoto","List_of_Japanese_people"
"lincolnkanai","List_of_Japanese_people"
"yurikochiyama","List_of_Japanese_people"
"russells.kokubun","List_of_Japanese_people"
"fredkorematsu","List_of_Japanese_people"
"akikurose","List_of_Japanese_people"
"marimatsuda","List_of_Japanese_people"
"kinjiromatsudaira","List_of_Japanese_people"
"dorismatsui","List_of_Japanese_people"
"robertmatsui","List_of_Japanese_people"
"sparkmatsunaga","List_of_Japanese_people"
"stanmatsunaka","List_of_Japanese_people"
"normanmineta","List_of_Japanese_people"
"patsytakemotomink","List_of_Japanese_people"
"herminamorita","List_of_Japanese_people"
"kennethp.moritsugu","List_of_Japanese_people"
"alannakanishi","List_of_Japanese_people"
"georgenakano","List_of_Japanese_people"
"paulaa.nakayama","List_of_Japanese_people"
"karennarasaki","List_of_Japanese_people"
"clarencek.nishihara","List_of_Japanese_people"
"steerenoda","List_of_Japanese_people"
"blakeoshiro","List_of_Japanese_people"
"peterouse","List_of_Japanese_people"
"scottsaiki","List_of_Japanese_people"
"thomassakakihara","List_of_Japanese_people"
"sharontomikosantos","List_of_Japanese_people"
"maileshimabukuro","List_of_Japanese_people"
"marktakai","List_of_Japanese_people"
"dwighttakamine","List_of_Japanese_people"
"marktakano","List_of_Japanese_people"
"greggtakayama","List_of_Japanese_people"
"robertmitsuhirotakasugi","List_of_Japanese_people"
"paultanaka","List_of_Japanese_people"
"a.wallacetashima","List_of_Japanese_people"
"jilln.tokuda","List_of_Japanese_people"
"grayceuyehara","List_of_Japanese_people"
"takujiyamashita","List_of_Japanese_people"
"robertt.hoshibata","List_of_Japanese_people"
"mineokatagiri","List_of_Japanese_people"
"adneyy.komatsu","List_of_Japanese_people"
"royi.sano","List_of_Japanese_people"
"nyogensenzaki","List_of_Japanese_people"
"taitetsuunno","List_of_Japanese_people"
"keiitiaki","List_of_Japanese_people"
"georgei.fujimoto","List_of_Japanese_people"
"tedfujita","List_of_Japanese_people"
"harveyitano","List_of_Japanese_people"
"mizukoito","List_of_Japanese_people"
"michiokaku","List_of_Japanese_people"
"akihirokanamori","List_of_Japanese_people"
"jaykochi","List_of_Japanese_people"
"dorinnek.kondo","List_of_Japanese_people"
"johnmaeda","List_of_Japanese_people"
"teruhisamatsusaka","List_of_Japanese_people"
"yokymatsuoka","List_of_Japanese_people"
"shujinakamura","List_of_Japanese_people"
"yoichironambu","List_of_Japanese_people"
"susumuohno","List_of_Japanese_people"
"ellisononizuka","List_of_Japanese_people"
"kenono","List_of_Japanese_people"
"santaj.ono","List_of_Japanese_people"
"takashiono","List_of_Japanese_people"
"charlesj.pedersen","List_of_Japanese_people"
"gordonh.sato","List_of_Japanese_people"
"tsutomushimomura","List_of_Japanese_people"
"danielm.tani","List_of_Japanese_people"
"takeshiutsumi","List_of_Japanese_people"
"ryuzoyanagimachi","List_of_Japanese_people"
"shoyano","List_of_Japanese_people"
"darwinbarney","List_of_Japanese_people"
"stevecaballero","List_of_Japanese_people"
"clarissachun","List_of_Japanese_people"
"bryanclay","List_of_Japanese_people"
"sophiadanenberg","List_of_Japanese_people"
"rickiefowler","List_of_Japanese_people"
"paulfujii","List_of_Japanese_people"
"taddfujikawa","List_of_Japanese_people"
"coreygaines","List_of_Japanese_people"
"mikigorman","List_of_Japanese_people"
"jeremyguthrie","List_of_Japanese_people"
"atleehammaker","List_of_Japanese_people"
"hirotohirashima","List_of_Japanese_people"
"takashi"halo"hirose","List_of_Japanese_people"
"christianhosoi","List_of_Japanese_people"
"nyjahhuston","List_of_Japanese_people"
"bryaniguchi","List_of_Japanese_people"
"kyokoina","List_of_Japanese_people"
"renainoue","List_of_Japanese_people"
"emerickishikawa","List_of_Japanese_people"
"travisishikawa","List_of_Japanese_people"
"billyjohnson","List_of_Japanese_people"
"evelynkawamoto","List_of_Japanese_people"
"fordkonno","List_of_Japanese_people"
"tommykono","List_of_Japanese_people"
"shogokubo","List_of_Japanese_people"
"kylelarson","List_of_Japanese_people"
"brandonleague","List_of_Japanese_people"
"mikelum","List_of_Japanese_people"
"watarumisaka","List_of_Japanese_people"
"mirainagasu","List_of_Japanese_people"
"keonakama","List_of_Japanese_people"
"harukinakamura","List_of_Japanese_people"
"hikarunakamura","List_of_Japanese_people"
"coreynakatani","List_of_Japanese_people"
"teikonishi","List_of_Japanese_people"
"apoloantonohno","List_of_Japanese_people"
"danosman","List_of_Japanese_people"
"yoshinobuoyakawa","List_of_Japanese_people"
"haroldsakata","List_of_Japanese_people"
"lennsakata","List_of_Japanese_people"
"ericsato","List_of_Japanese_people"
"lianesato","List_of_Japanese_people"
"alexshibutani","List_of_Japanese_people"
"maiashibutani","List_of_Japanese_people"
"kinjishibuya","List_of_Japanese_people"
"ashimashiraishi","List_of_Japanese_people"
"erikshoji","List_of_Japanese_people"
"kawikashoji","List_of_Japanese_people"
"kurtsuzuki","List_of_Japanese_people"
"robertswift","List_of_Japanese_people"
"derektatsuno","List_of_Japanese_people"
"shanevictorino","List_of_Japanese_people"
"donwakamatsu","List_of_Japanese_people"
"rexwalters","List_of_Japanese_people"
"kristiyamaguchi","List_of_Japanese_people"
"lindseyyamasaki","List_of_Japanese_people"
"rogeryasukawa","List_of_Japanese_people"
"christianyelich","List_of_Japanese_people"
"wallykanameyonamine","List_of_Japanese_people"
"nobutakaike","List_of_Japanese_people"
"szymonaskenazy","List_of_Poles"
"marcinbielski","List_of_Poles"
"michałbobrzyński","List_of_Poles"
"józefborzyszkowski","List_of_Poles"
"filipcallimachus","List_of_Poles"
"marekjanchodakiewicz","List_of_Poles"
"piotrcywiński","List_of_Poles"
"tadeuszczacki","List_of_Poles"
"normandavies","List_of_Poles"
"jandługosz","List_of_Poles"
"mariankamildziewanowski","List_of_Poles"
"karolestreicher","List_of_Poles"
"stanisławestreicher","List_of_Poles"
"tadeuszestreicher","List_of_Poles"
"aleksandergieysztor","List_of_Poles"
"kazimierzgodłowski","List_of_Poles"
"władysławgrabski","List_of_Poles"
"oskarhalecki","List_of_Poles"
"marcelihandelsman","List_of_Poles"
"pawełjasienica","List_of_Poles"
"jacekjędruch","List_of_Poles"
"wincentykadłubek","List_of_Poles"
"józefkasparek","List_of_Poles"
"stefankieniewicz","List_of_Poles"
"jerzykirchmayer","List_of_Poles"
